%time,field.header.seq,field.header.stamp,field.set_point,field.process_value,field.process_value_dot,field.process_value_filtered,field.process_value_dot_filtered,field.commanded_velocity,field.error,field.time_step,field.command,field.measured_effort,field.friction_compensation,field.position_p,field.position_i,field.position_d,field.position_i_clamp,field.velocity_p,field.velocity_i,field.velocity_d,field.velocity_i_clamp
1354211860855207409,5727,1354211860855207409,9.79717439318e-17,0.00173613436674,0.0264383119534,0.00169495130833,0.01105911136,0.0,-0.00169495130833,0.000979591,0.0,-4.41852173515,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211860865245023,5728,1354211860865245023,9.79717439318e-17,0.00175686012376,0.0106410015914,0.00172547898657,0.00206714484793,0.0,-0.00172547898657,0.001012398,0.0,-4.12590593104,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211860875216740,5729,1354211860875216740,9.79717439318e-17,0.00178060083553,-0.035965088565,0.0017916649279,0.00241361636774,0.0,-0.0017916649279,0.00099414,0.0,-4.42841028992,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211860885231721,5730,1354211860885231721,9.79717439318e-17,0.00174650332243,-0.00453019672657,0.0017531037563,-0.00336690142215,0.0,-0.0017531037563,0.001006506,0.0,-4.13103158561,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211860895245069,5731,1354211860895245069,9.79717439318e-17,0.00172476167753,0.0112923695538,0.00170788740465,-0.0022316114345,0.0,-0.00170788740465,0.001014056,0.0,-3.98668321938,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211860905157630,5732,1354211860905157630,9.79717439318e-17,0.00171470127073,-0.0192502538318,0.00172285088606,-0.000957323401575,0.0,-0.00172285088606,0.000997835,0.0,-3.37638939599,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211860917154118,5733,1354211860917154118,9.79717439318e-17,0.00168421292719,-0.00355358662558,0.00167950593097,0.00117303201662,0.0,-0.00167950593097,0.001003667,0.0,-2.66814331129,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211860927188698,5734,1354211860927188698,9.79717439318e-17,0.00170291936915,-0.0192405640363,0.00168815178764,0.00141167785549,0.0,-0.00168815178764,0.00098644,0.0,-2.71083530871,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211860937224029,5735,1354211860937224029,9.79717439318e-17,0.00172806970752,-0.0042802845446,0.00171732735494,0.00201759286735,0.0,-0.00171732735494,0.000980445,0.0,-3.01457129807,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211860947238635,5736,1354211860947238635,9.79717439318e-17,0.00172853152956,-0.00427116398886,0.00173713142128,1.47483881971e-05,0.0,-0.00173713142128,0.001033732,0.0,-3.24448386605,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211860957251080,5737,1354211860957251080,9.79717439318e-17,0.00176013795419,0.025838667185,0.00173478504771,0.00318017510874,0.0,-0.00173478504771,0.001013058,0.0,-3.38635179989,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211860967208450,5738,1354211860967208450,9.79717439318e-17,0.00176055899151,-0.0202595846775,0.00175780069185,-0.000179975324113,0.0,-0.00175780069185,0.000999077,0.0,-2.77261495501,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211860977210747,5739,1354211860977210747,9.79717439318e-17,0.00181084871077,-0.0212826581451,0.00181111584179,0.00509746472436,0.0,-0.00181111584179,0.001019194,0.0,-2.98207492198,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211860987209251,5740,1354211860987209251,9.79717439318e-17,0.00188206910956,-0.0227093768428,0.00188132480315,0.00702989326052,0.0,-0.00188132480315,0.001000232,0.0,-2.95052355972,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211860997210459,5741,1354211860997210459,9.79717439318e-17,0.0018681535716,-0.0224115539122,0.00190440142774,-0.00149421147412,0.0,-0.00190440142774,0.001000995,0.0,-3.13744708617,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861007217257,5742,1354211861007217257,9.79717439318e-17,0.00181647476106,-0.0213523096856,0.00183839897994,-0.00522264309081,0.0,-0.00183839897994,0.001013454,0.0,-3.03378298958,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861017196487,5743,1354211861017196487,9.79717439318e-17,0.00170942175783,-0.0191754433909,0.00174239850217,-0.0107921250626,0.0,-0.00174239850217,0.000999536,0.0,-3.30385977074,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861027195598,5744,1354211861027195598,9.79717439318e-17,0.00180061817437,-0.020984026153,0.00179994887248,0.00891882150882,0.0,-0.00179994887248,0.000999321,0.0,-3.24402595713,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861037195430,5745,1354211861037195430,9.79717439318e-17,0.00174472860972,-0.0352299309825,0.00179169077688,-0.00553258273441,0.0,-0.00179169077688,0.000999749,0.0,-3.62876424702,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861047175370,5746,1354211861047175370,9.79717439318e-17,0.00177519063755,0.0103221853276,0.00176870374827,0.00278439077124,0.0,-0.00176870374827,0.00099125,0.0,-3.94507631393,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861057215174,5747,1354211861057215174,9.79717439318e-17,0.00180850636233,-0.0211165486834,0.00182045056917,0.00340654495512,0.0,-0.00182045056917,0.001002139,0.0,-4.2811093554,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861067184710,5748,1354211861067184710,9.79717439318e-17,0.00177658433554,-0.00509262344612,0.00177449943745,-0.00331950520883,0.0,-0.00177449943745,0.000982117,0.0,-4.52424707062,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861077210401,5749,1354211861077210401,9.79717439318e-17,0.00173051692919,-0.00417693190291,0.00173283998987,-0.00456657098646,0.0,-0.00173283998987,0.001017009,0.0,-4.37137924735,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861087193163,5750,1354211861087193163,9.79717439318e-17,0.0018544770412,0.024050506677,0.00184324095955,0.0124789609881,0.0,-0.00184324095955,0.000983608,0.0,-4.30601497619,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861097235454,5751,1354211861097235454,9.79717439318e-17,0.00187820118183,-0.037945401799,0.00189086684483,0.00249050590978,0.0,-0.00189086684483,0.001018478,0.0,-4.50480452311,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861107230974,5752,1354211861107230974,9.79717439318e-17,0.0019076031323,-0.0231913096799,0.00191790296195,0.0030301097006,0.0,-0.00191790296194,0.001020148,0.0,-4.43334134495,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861117210702,5753,1354211861117210702,9.79717439318e-17,0.00186686669766,-0.0377380390268,0.00188133668095,-0.00417088939148,0.0,-0.00188133668095,0.000999098,0.0,-4.61570791012,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861127231165,5754,1354211861127231165,9.79717439318e-17,0.00183100914154,-0.0370213622547,0.00186362229437,-0.00353777930686,0.0,-0.00186362229437,0.00101995,0.0,-4.59276110202,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861137190952,5755,1354211861137190952,9.79717439318e-17,0.00183151981014,-0.0216543512203,0.00184409285088,-0.000114993878221,0.0,-0.00184409285088,0.000981581,0.0,-4.77559858809,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861147193239,5756,1354211861147193239,9.79717439318e-17,0.00180020299938,-0.00564743611124,0.00181170449038,-0.00314566827638,0.0,-0.00181170449038,0.000982473,0.0,-4.9598978289,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861157213354,5757,1354211861157213354,9.79717439318e-17,0.00172227795323,0.0113075043022,0.00172738249568,-0.00778659356641,0.0,-0.00172738249568,0.001012684,0.0,-4.86100503207,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861167189687,5758,1354211861167189687,9.79717439318e-17,0.00170987613046,0.0269179034109,0.00171129162294,-0.00118224289016,0.0,-0.00171129162294,0.00098226,0.0,-4.51448277292,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861177210217,5759,1354211861177210217,9.79717439318e-17,0.00166208581373,-0.00287294199288,0.00165845713905,-0.00473922643307,0.0,-0.00165845713905,0.001001929,0.0,-4.4366198632,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861187183543,5760,1354211861187183543,9.79717439318e-17,0.00170437610984,0.0116318579565,0.00169962309884,0.0043081863811,0.0,-0.00169962309884,0.00096919,0.0,-4.10733944676,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861197209626,5761,1354211861197209626,9.79717439318e-17,0.00170816567462,-0.0191820779346,0.00173159072992,0.000319312281625,0.0,-0.00173159072992,0.001000064,0.0,-4.17627455559,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861207198270,5762,1354211861207198270,9.79717439318e-17,0.00166449846809,0.0124631174895,0.00164818272906,-0.00448035703422,0.0,-0.00164818272906,0.000999404,0.0,-4.00384012293,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861217197977,5763,1354211861217197977,9.79717439318e-17,0.00170798301676,-0.00378320709223,0.00170630018316,0.00434805499345,0.0,-0.00170630018316,0.001001386,0.0,-4.29442737489,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861227194852,5764,1354211861227194852,9.79717439318e-17,0.001657488649,-0.0181338266658,0.00167578107387,-0.00508857770251,0.0,-0.00167578107387,0.001012654,0.0,-4.52666092164,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861237207925,5765,1354211861237207925,9.79717439318e-17,0.00157537183899,-0.00111750093728,0.00159940772275,-0.00815918386747,0.0,-0.00159940772275,0.000967951,0.0,-4.2747047394,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861247222292,5766,1354211861247222292,9.79717439318e-17,0.00166107889605,-0.00282973337544,0.00164865039766,0.00858941912797,0.0,-0.00164865039766,0.000999135,0.0,-4.29642481238,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861257241435,5767,1354211861257241435,9.79717439318e-17,0.00162084029618,-0.0173862921126,0.00164074086878,-0.00392645175156,0.0,-0.00164074086878,0.00100224,0.0,-4.08080969032,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861267210010,5768,1354211861267210010,9.79717439318e-17,0.00160198075218,-0.00163345054825,0.00161156956241,-0.00191832926738,0.0,-0.00161156956241,0.000998558,0.0,-4.13010843541,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861277204678,5769,1354211861277204678,9.79717439318e-17,0.00159895297578,0.0138044803313,0.00159242381906,-0.000242011478128,0.0,-0.00159242381906,0.000990351,0.0,-4.46869693156,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861287204923,5770,1354211861287204923,9.79717439318e-17,0.00158276701585,-0.0473400766395,0.00161644987957,-0.00178594267178,0.0,-0.00161644987957,0.000982967,0.0,-4.60238569607,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861297254134,5771,1354211861297254134,9.79717439318e-17,0.00160696036705,-0.0170720392013,0.00163277041983,0.00254804339647,0.0,-0.00163277041983,0.001017038,0.0,-4.6735288397,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861307194360,5772,1354211861307194360,9.79717439318e-17,0.00167444594602,0.0276442088031,0.00165273320986,0.00685254221803,0.0,-0.00165273320986,0.00098765,0.0,-4.79987725618,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861317218642,5773,1354211861317218642,9.79717439318e-17,0.00162996024415,-0.0329510476219,0.0016537923313,-0.00448826638217,0.0,-0.0016537923313,0.001006399,0.0,-4.33156567835,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861327252691,5774,1354211861327252691,9.79717439318e-17,0.00164808972667,-0.00256932996603,0.00165028119432,0.00182898600802,0.0,-0.00165028119432,0.001040366,0.0,-4.12702293183,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861337180732,5775,1354211861337180732,9.79717439318e-17,0.00174518807863,0.0108289303835,0.0017449584107,0.00976298643498,0.0,-0.0017449584107,0.000971623,0.0,-4.28419720312,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861347256539,5776,1354211861347256539,9.79717439318e-17,0.00184326566004,0.00885461498818,0.00182481403181,0.00971211705312,0.0,-0.00182481403181,0.001031496,0.0,-4.42169538093,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861357197747,5777,1354211861357197747,9.79717439318e-17,0.00178419169907,-0.05143731242,0.0018136241682,-0.00603391541272,0.0,-0.0018136241682,0.000985449,0.0,-4.18108401614,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861367214578,5778,1354211861367214578,9.79717439318e-17,0.0018009366143,-0.00563483207374,0.00182487106375,0.00159143507625,0.0,-0.00182487106375,0.001000195,0.0,-4.23979620164,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861377178753,5779,1354211861377178753,9.79717439318e-17,0.00182038182924,0.00933460078884,0.00180778299108,0.0020472408236,0.0,-0.00180778299108,0.000968179,0.0,-3.91069613753,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861387178094,5780,1354211861387178094,9.79717439318e-17,0.00187788683906,0.00816466212484,0.00187384598444,0.00573649163183,0.0,-0.00187384598444,0.000968967,0.0,-3.82102576578,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861397238517,5781,1354211861397238517,9.79717439318e-17,0.00182618236221,0.0091985258386,0.00182912076725,-0.00512567431802,0.0,-0.00182912076725,0.001011656,0.0,-3.6964832546,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861407195789,5782,1354211861407195789,9.79717439318e-17,0.00182500607777,-0.0215149033763,0.00183418164782,-0.000160073599679,0.0,-0.00183418164782,0.000984028,0.0,-3.88991909104,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861417214666,5783,1354211861417214666,9.79717439318e-17,0.00186751411695,0.00838855476257,0.00185672912912,0.00418963240853,0.0,-0.00185672912912,0.001002109,0.0,-4.09237779426,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861427231547,5784,1354211861427231547,9.79717439318e-17,0.00189965770835,0.00774141966135,0.00189295389956,0.0032535713705,0.0,-0.00189295389956,0.001034226,0.0,-4.36595020162,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861437176946,5785,1354211861437176946,9.79717439318e-17,0.00188528849887,0.00798722781819,0.00187544852113,-0.00115255850032,0.0,-0.00187544852113,0.000967614,0.0,-4.58657435169,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861447238036,5786,1354211861447238036,9.79717439318e-17,0.00180284324121,-0.0211056748019,0.0018398828999,-0.00813667482465,0.0,-0.0018398828999,0.00099693,0.0,-4.84389332698,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861457218389,5787,1354211861457218389,9.79717439318e-17,0.0018610496031,0.00846248804692,0.00184369281263,0.00597262654364,0.0,-0.00184369281263,0.001000112,0.0,-4.78259324372,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861467193000,5788,1354211861467193000,9.79717439318e-17,0.00187991916982,0.00808454071751,0.00188241740123,0.00194131842753,0.0,-0.00188241740123,0.000981175,0.0,-5.00289116523,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
1354211861477176523,5789,1354211861477176523,9.79717439318e-17,0.0018574596045,0.00854545441886,0.001852412182,-0.00230821803398,0.0,-0.001852412182,0.000981783,0.0,-5.04102110696,0.0,-3200.0,-200.0,-800.0,32.0,0.0,0.0,0.0,0.0
