%time,field.header.seq,field.header.stamp,field.set_point,field.process_value,field.process_value_dot,field.process_value_filtered,field.process_value_dot_filtered,field.commanded_velocity,field.error,field.time_step,field.command,field.measured_effort,field.friction_compensation,field.position_p,field.position_i,field.position_d,field.position_i_clamp,field.velocity_p,field.velocity_i,field.velocity_d,field.velocity_i_clamp
1354825743766201941,1455,1354825743766201941,4.1918139409e-05,-0.00108832563959,0.00669337830656,-0.00109552602584,0.000403255521906,0.0,0.00113744416525,0.001006529,0.0,-0.666661201142,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825743776198173,1456,1354825743776198173,4.1918139409e-05,-0.00111047869816,0.0071185362029,-0.00111562883316,-0.00207256627451,0.0,0.00115754697257,0.00100076,0.0,-0.578854740765,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825743786195671,1457,1354825743786195671,4.1918139409e-05,-0.00112695749515,0.0228161369226,-0.00113258218284,-0.00164575691626,0.0,0.00117450032225,0.000998154,0.0,-0.584960665672,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825743796207172,1458,1354825743796207172,4.1918139409e-05,-0.00112861540551,-0.00790369997023,-0.00112797955015,-0.000159112696272,0.0,0.00116989768956,0.001004571,0.0,-0.703413789278,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825743806195993,1459,1354825743806195993,4.1918139409e-05,-0.0011254630999,0.022778190278,-0.00115327254683,0.000410750141764,0.0,0.00119519068624,0.000998882,0.0,-0.683398932263,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825743816178198,1460,1354825743816178198,4.1918139409e-05,-0.00116972542733,-0.0224901352292,-0.00116157040696,-0.0040808196662,0.0,0.00120348854637,0.000981254,0.0,-0.848650281348,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825743826197554,1461,1354825743826197554,4.1918139409e-05,-0.00110837803364,0.022358598353,-0.00113207046895,0.00623580590021,0.0,0.00117398860836,0.00100376,0.0,-0.8319004623,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825743836203213,1462,1354825743836203213,4.1918139409e-05,-0.00107150475388,0.00622810950466,-0.00107495178984,0.00371517224397,0.0,0.00111686992925,0.001006059,0.0,-0.868691672704,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825743846198243,1463,1354825743846198243,4.1918139409e-05,-0.00104156722756,-0.0097573721565,-0.00106187662271,0.00307731363194,0.0,0.00110379476212,0.000998422,0.0,-0.71404916517,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825743856201181,1464,1354825743856201181,4.1918139409e-05,-0.00109157252238,-0.0394846322463,-0.00104526165886,-0.00508797017466,0.0,0.00108717979827,0.001002083,0.0,-0.514838116728,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825743866205080,1465,1354825743866205080,4.1918139409e-05,-0.00111854307281,-0.0236008572231,-0.00110156498808,-0.00257971836801,0.0,0.00114348312749,0.001007359,0.0,-0.565302524258,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825743876199487,1466,1354825743876199487,4.1918139409e-05,-0.00111924409549,0.00715953319197,-0.00114055702526,-0.000117178341799,0.0,0.00118247516466,0.001001393,0.0,-0.684699832923,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825743886203285,1467,1354825743886203285,4.1918139409e-05,-0.00110585145332,0.0222828539515,-0.00113616304087,0.00125244783461,0.0,0.00117808118028,0.00099861,0.0,-0.811530920649,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825743896202906,1468,1354825743896202906,4.1918139409e-05,-0.00111380551204,0.0224536593789,-0.00110045778381,-0.000856155437651,0.0,0.00114237592322,0.001003654,0.0,-0.810500760325,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825743906196979,1469,1354825743906196979,4.1918139409e-05,-0.00117118787439,0.00827201476863,-0.0011753155062,-0.00578842394771,0.0,0.00121723364561,0.000999212,0.0,-0.847715215289,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825743916203836,1470,1354825743916203836,4.1918139409e-05,-0.00111112451932,-0.00831951233957,-0.00111912672607,0.00605610958919,0.0,0.00116104486548,0.001006157,0.0,-0.802281946946,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825743926184664,1471,1354825743926184664,4.1918139409e-05,-0.00109360201646,0.00669868177117,-0.00108526349553,0.00179897759683,0.0,0.00112718163494,0.000960889,0.0,-0.761936934529,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825743936205508,1472,1354825743936205508,4.1918139409e-05,-0.00104889928541,-0.00956227550579,-0.00105741547135,0.00445999427092,0.0,0.00109933361076,0.001009926,0.0,-0.876384236269,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825743946201382,1473,1354825743946201382,4.1918139409e-05,-0.00106419397254,0.00607789335557,-0.00108289530652,-0.0014515728628,0.0,0.00112481344593,0.001041547,0.0,-1.0133955841,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825743956201081,1474,1354825743956201081,4.1918139409e-05,-0.00107806558934,-0.00898708275509,-0.00107537838222,-0.00147631857036,0.0,0.00111729652163,0.00100094,0.0,-0.978439026069,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
